,id,capacity,generation
1306,2057,0.511,1
1307,2058,0.512,1
1308,2059,1.023,1
1309,2060,0.512,1
1310,2061,1.023,1
1311,2062,1.024,1
1312,2063,1.024,1
1313,2064,1.024,
1314,2065,0.768,1
1315,2066,0.512,0
1316,2067,1.536,1
1317,2069,1.024,1
1318,2070,0.512,1
1319,2071,0.256,1
1320,2072,1.024,1
1321,2073,1.024,1
1322,2076,0.512,1
1323,2078,1.024,1
1324,2079,0.512,1
1325,2080,0.512,1
1326,2082,0.512,
1327,2084,1.024,1
1328,2085,0.512,1
1329,2086,1.024,1
1330,2087,0.447,1
1331,2088,0.512,1
1332,2089,1.024,1
1333,2091,1.024,1
1334,2092,0.768,1
1335,2093,0.504,0
1336,2095,0.768,0
1337,2096,1.024,1
1338,2097,0.768,1
1339,2098,1.024,1
1340,2100,0.768,1
1341,2101,0.768,1
1342,2102,2.047,1
1343,2103,0.512,0
1344,2105,1.024,1
1345,2106,0.512,1
1346,2108,1.024,1
1347,2109,1.024,1
1348,2110,1.024,1
1349,2111,0.512,1
1350,2113,0.511,1
1351,2114,1.008,1
1352,2115,1.024,1
1353,2116,1.024,1
1354,2117,1.024,1
1355,2118,0.512,1
1356,2119,1.024,1
1357,2122,0.512,1
1358,2123,0.511,1
1359,2124,0.512,1
1360,2126,0.511,1
1361,2127,0.512,1
1362,2129,1.024,1
1363,2130,0.512,1
1364,2132,0.384,0
1365,2134,0.511,1
1366,2136,0.256,1
1367,2137,0.511,1
1368,2139,0.511,1
1369,2142,0.24,0
1370,2143,1.023,1
1371,2145,0.511,1
1372,2146,0.512,1
1373,2147,1.024,1
1374,2148,0.511,1
1375,2151,0.512,1
1376,2152,1.023,1
1377,2155,1.024,1
1378,2156,0.512,1
1379,2157,1.024,1
1380,2158,0.384,0
1381,2160,1.024,1
1382,2161,0.512,0
1383,2164,0.51,1
1384,2165,0.128,0
1385,2168,0.512,0
1386,2171,1.024,1
1387,2174,0.511,1
1388,2177,1.023,1
1389,2178,1.023,1
1390,2179,1.023,1
1391,2180,1.024,1
1392,2181,1.024,1
1393,2182,0.512,1
1394,2183,0.512,
1395,2184,1.024,1
1396,2185,1.023,1
1397,2187,0.512,1
1398,2190,1.023,1
1399,2192,0.992,1
1400,2193,0.512,1
1401,2194,0.248,
1402,2196,0.512,1
1403,2197,0.512,1
1404,2198,0.384,0
1405,2199,1.024,1
1406,2200,0.382,1
1407,2201,0.512,0
1408,2202,0.512,
1409,2204,0.512,1
1410,2205,0.128,
1411,2207,2.047,1
1412,2208,0.384,0
1413,2209,0.224,1
1414,2210,1.023,1
1415,2212,0.232,
1416,2213,1.024,1
1417,2214,0.736,1
1418,2215,0.512,1
1419,2216,0.512,1
1420,2218,0.384,0
1421,2219,0.224,1
1422,2220,0.512,1
1423,2221,0.48,1
1424,2222,0.512,1
1425,2225,0.256,1
1426,2228,0.256,0
1427,2229,0.512,1
1428,2230,0.511,1
1429,2234,0.512,
1430,2237,2.047,1
1431,2238,2.047,1
1432,2239,1.024,1
1433,2240,1.023,1
1434,2241,1.024,1
1435,2242,0.511,1
1436,2243,0.511,1
1437,2244,0.248,
1438,2246,0.512,1
1439,2247,0.223,1
1440,2251,1.023,1
1441,2253,1.024,1
1442,2255,0.512,0
1443,2256,0.512,1
1444,2257,1.024,1
1445,2258,1.024,0
1446,2260,0.248,1
1447,2261,2.048,1
1448,2263,0.447,1
1449,2264,0.447,1
1450,2266,0.224,1
1451,2267,0.704,1
1452,2268,1.023,
1453,2269,1.024,1
1454,2270,0.255,1
1455,2271,1.024,1
1456,2273,1.024,1
1457,2274,0.512,1
1458,2276,1.023,1
1459,2277,0.24,1
1460,2279,0.512,1
1461,2280,1.023,1
1462,2281,1.024,1
1463,2282,1.024,1
1464,2286,1.023,1
1465,2287,0.512,1
1466,2288,0.512,1
1467,2289,0.376,1
1468,2290,0.512,1
1469,2291,1.024,1
1470,2292,0.512,1
1471,2294,0.512,0
1472,2295,0.192,
1473,2296,1.024,1
1474,2297,1.024,1
1475,2298,0.512,1
1476,2299,0.48,1
1477,2300,1.024,1
1478,2301,0.512,1
1479,2302,1.023,1
1480,2304,1.536,1
1481,2305,0.512,1
1482,2306,1.015,1
1483,2308,1.024,1
1484,2309,0.512,
1485,2310,0.512,1
1486,2311,0.511,1
1487,2312,0.512,
1488,2313,1.008,1
1489,2314,1.024,1
1490,2315,0.512,1
1491,2316,1.024,1
1492,2317,1.024,1
1493,2318,0.512,1
1494,2320,1.023,1
1495,2322,0.496,1
1496,2323,0.256,1
1497,2325,0.512,1
1498,2326,0.512,1
1499,2327,0.256,1
1500,2329,2.047,1
1501,2331,0.512,1
1502,2332,0.48,1
1503,2333,0.512,1
1504,2335,0.224,1
1505,2337,0.512,1
1506,2338,0.512,1
1507,2339,0.768,0
1508,2340,1.024,1
1509,2342,1.016,1
1510,2343,0.256,0
1511,2344,1.015,1
1512,2345,1.016,1
1513,2346,0.512,1
1514,2347,0.512,1
1515,2348,0.512,1
1516,2350,0.512,1
1517,2351,0.504,1
1518,2352,0.512,1
1519,2353,0.512,0
1520,2355,0.256,0
1521,2356,1.023,
1522,2357,0.512,0
1523,2358,1.024,1
1524,2359,0.768,0
1525,2361,1.024,1
1526,2362,0.512,0
1527,2364,0.512,1
1528,2367,0.768,1
1529,2368,1.024,1
1530,2369,0.512,1
1531,2370,1.024,1
1532,2371,0.512,1
1533,2372,0.512,0
1534,2373,1.024,1
1535,2375,1.024,
1536,2376,0.512,1
1537,2377,0.767,1
1538,2383,0.512,1
1539,2385,0.448,1
1540,2386,0.503,
1541,2387,1.023,
1542,2388,1.023,1
1543,2390,1.024,1
1544,2393,0.384,0
1545,2394,0.512,1
1546,2395,1.024,1
1547,2396,0.511,1
1548,2397,1.024,1
1549,2398,1.024,1
1550,2399,1.024,1
1551,2401,0.767,1
1552,2402,1.024,1
1553,2403,1.023,1
1554,2405,0.512,1
1555,2407,1.024,1
1556,2408,0.512,1
1557,2409,1.024,1
1558,2413,0.768,1
1559,2415,0.48,1
1560,2416,1.024,1
1561,2417,0.512,1
1562,2418,0.48,1
1563,2419,1.008,1
1564,2420,1.024,1
1565,2422,0.511,1
1566,2424,0.768,1
1567,2425,0.768,1
1568,2426,1.024,1
1569,2427,1.024,1
1570,2428,0.768,
1571,2429,0.512,1
1572,2430,0.512,
1573,2431,0.503,1
1574,2432,1.024,1
1575,2433,0.247,0
1576,2434,0.512,1
1577,2435,1.024,1
1578,2436,0.512,0
1579,2437,1.024,1
1580,2438,0.384,0
1581,2439,0.352,0
1582,2440,0.512,1
1583,2441,1.024,1
1584,2443,0.512,1
1585,2444,0.511,1
1586,2445,0.511,1
1587,2446,0.512,1
1588,2447,0.48,1
1589,2448,1.024,1
1590,2451,0.511,1
1591,2452,2.048,1
1592,2453,0.512,1
1593,2458,1.024,0
1594,2459,1.024,1
1595,2460,0.224,1
1596,2461,1.024,1
1597,2462,0.256,0
1598,2464,1.024,1
1599,2465,1.023,1
1600,2466,0.512,1
1601,2467,1.024,1
1602,2468,0.488,0
1603,2469,0.512,1
1604,2470,0.382,0
1605,2471,0.512,1
1606,2472,0.382,0
1607,2473,1.535,1
1608,2475,1.024,1
1609,2476,0.512,1
1610,2478,1.023,
1611,2479,1.024,1
1612,2482,0.24,1
1613,2483,0.224,1
1614,2487,0.64,1
1615,2488,1.024,0
1616,2489,0.759,1
1617,2491,1.023,1
1618,2494,0.256,
1619,2495,0.384,0
1620,2496,1.024,1
1621,2497,2.048,1
1622,2498,1.024,
1623,2499,1.024,1
1624,2500,0.767,1
1625,2502,0.512,0
1626,2504,0.255,
1627,2505,0.512,
1628,2506,1.024,1
1629,2507,0.512,1
1630,2508,1.022,1
1631,2510,1.536,
1632,2511,0.512,1
1633,2512,0.768,1
1634,2513,0.255,0
1635,2514,1.024,1
1636,2515,1.024,1
1637,2516,0.736,1
1638,2517,1.024,1
1639,2518,0.256,0
1640,2521,1.024,1
1641,2524,1.024,1
1642,2526,2.048,1
1643,2527,1.536,1
1644,2530,0.504,1
1645,2532,1.023,1
1646,2537,1.023,1
1647,2538,0.512,1
1648,2539,1.536,1
1649,2540,0.512,1
1650,2542,0.512,1
1651,2544,2.048,1
1652,2546,0.256,0
1653,2547,2.048,1
1654,2548,2.048,1
1655,2549,1.024,1
1656,2550,0.512,1
1657,2551,0.512,1
1658,2552,0.512,1
1659,2553,1.024,1
1660,2554,1.024,1
1661,2555,0.512,
1662,2556,1.024,1
1663,2559,1.023,1
1664,2562,1.28,1
1665,2563,0.512,0
1666,2564,1.024,1
1667,2566,1.024,1
1668,2567,1.024,1
1669,2569,1.024,1
1670,2570,0.512,1
1671,2571,1.536,1
1672,2572,0.383,1
1673,2573,1.536,1
1674,2574,1.023,
1675,2575,0.512,1
1676,2576,0.024,
1677,2577,0.224,1
1678,2578,0.512,0
1679,2579,0.512,1
1680,2583,0.512,
1681,2586,1.024,1
1682,2587,1.023,
1683,2588,0.511,1
1684,2589,1.023,
1685,2590,0.512,1
1686,2591,1.024,1
1687,2592,0.512,1
1688,2593,1.023,1
1689,2594,0.512,1
1690,2596,1.023,1
1691,2597,0.512,0
1692,2599,1.023,1
1693,2600,0.488,0
1694,2603,1.024,0
1695,2604,1.023,
1696,2605,0.512,
1697,2608,0.512,1
1698,2609,0.512,1
1699,2611,1.024,1
1700,2612,0.511,1
1701,2614,1.024,1
1702,2615,1.024,1
1703,2616,0.512,0
1704,2617,1.024,1
1705,2618,0.512,1
1706,2619,1.024,2
1707,2621,0.512,1
1708,2622,0.512,1
1709,2624,0.496,1
1710,2626,0.512,1
1711,2627,0.448,1
1712,2628,1.024,1
1713,2629,0.256,
1714,2630,1.024,1
1715,2631,0.511,1
1716,2632,0.512,1
1717,2633,0.512,0
1718,2637,0.512,1
1719,2638,0.256,1
1720,2640,0.256,1
1721,2642,0.768,1
1722,2643,0.512,1
1723,2644,0.512,1
1724,2645,1.024,1
1725,2646,0.24,1
1726,2647,0.512,1
1727,2648,1.023,1
1728,2650,1.023,1
1729,2651,0.503,1
1730,2653,1.024,1
1731,2655,1.024,1
1732,2656,0.512,1
1733,2658,0.224,1
1734,2660,1.024,1
1735,2661,1.023,1
1736,2662,0.512,1
1737,2663,0.248,
1738,2665,0.512,1
1739,2666,0.512,1
1740,2667,0.512,1
1741,2668,0.64,1
1742,2670,1.024,1
1743,2672,1.024,1
1744,2676,0.255,
1745,2677,0.511,1
1746,2680,0.511,1
1747,2681,0.512,
1748,2683,0.512,
1749,2686,0.512,1
1750,2687,0.512,1
1751,2689,1.024,
1752,2691,0.512,1
1753,2692,1.536,1
1754,2694,0.24,1
1755,2696,1.024,1
1756,2697,0.512,1
1757,2699,1.024,1
1758,2700,0.512,1
1759,2701,0.368,0
1760,2702,0.512,1
1761,2703,0.24,0
1762,2704,0.767,1
1763,2705,1.024,1
1764,2706,1.023,1
1765,2707,0.511,1
1766,2708,0.128,0
1767,2710,2.048,1
1768,2712,1.024,1
1769,2713,1.023,1
1770,2714,0.512,1
1771,2715,0.256,0
1772,2718,1.024,1
1773,2721,1.024,1
1774,2722,1.024,1
1775,2724,1.024,1
1776,2725,1.024,1
1777,2726,1.023,1
1778,2727,1.024,1
1779,2729,0.128,0
1780,2730,1.024,1
1781,2733,1.023,1
1782,2736,1.023,1
1783,2737,1.023,1
1784,2738,0.512,1
1785,2739,1.023,1
1786,2740,1.024,1
1787,2741,1.023,1
1788,2742,1.024,1
1789,2743,1.024,1
1790,2744,0.511,1
1791,2745,0.511,1
1792,2746,0.256,1
1793,2747,1.023,1
1794,2748,1.023,1
1795,2749,0.128,0
1796,2751,0.512,1
1797,2753,1.024,0
1798,2754,0.512,
1799,2755,0.511,1
1800,2759,0.512,0
1801,2760,0.384,0
1802,2761,2.048,0
1803,2762,1.024,1
1804,2763,0.256,1
1805,2764,0.224,1
1806,2766,1.024,1
1807,2767,0.512,1
1808,2768,0.512,1
1809,2770,0.512,1
1810,2771,1.024,1
1811,2772,0.511,
1812,2773,0.511,1
1813,2774,1.024,1
1814,2775,0.512,1
1815,2777,1.024,1
1816,2780,1.024,1
1817,2781,0.896,0
1818,2782,0.512,
1819,2783,1.024,1
1820,2785,0.896,0
1821,2786,0.512,
1822,2787,1.024,1
1823,2788,0.287,0
1824,2789,2.048,1
1825,2790,0.512,1
1826,2791,0.511,1
1827,2792,0.896,1
1828,2793,0.512,
1829,2794,1.023,1
1830,2795,0.256,0
1831,2796,0.512,1
1832,2797,0.192,1
1833,2798,0.239,1
1834,2800,0.512,0
1835,2801,0.512,1
1836,2802,0.192,1
1837,2803,1.023,1
1838,2804,0.224,1
1839,2806,1.024,1
1840,2807,1.023,1
1841,2808,0.512,1
1842,2810,1.024,1
1843,2811,1.024,1
1844,2813,1.024,1
1845,2814,1.024,1
1846,2817,1.023,1
1847,2818,0.504,1
1848,2819,0.751,1
1849,2820,0.512,1
1850,2821,1.024,
1851,2822,0.512,1
1852,2823,1.023,1
1853,2824,2.048,1
1854,2825,1.024,1
1855,2826,2.048,1
1856,2827,0.751,1
1857,2828,0.512,1
1858,2829,1.023,1
1859,2830,2.048,1
1860,2831,1.023,1
1861,2833,0.255,
1862,2834,0.512,1
1863,2836,1.023,1
1864,2838,1.023,
1865,2839,0.192,0
1866,2840,2.048,1
1867,2844,0.511,1
1868,2845,0.511,0
1869,2846,1.024,1
1870,2847,1.024,1
1871,2848,0.256,1
1872,2850,0.256,1
1873,2851,0.48,1
1874,2853,0.512,1
1875,2854,0.255,0
1876,2855,1.023,1
1877,2856,0.512,1
1878,2858,1.023,1
1879,2859,0.512,1
1880,2860,1.024,1
1881,2861,0.384,
1882,2862,1.024,1
1883,2864,0.511,1
1884,2867,0.252,0
1885,2868,0.32,0
1886,2870,1.024,1
1887,2871,0.479,1
1888,2872,0.384,0
1889,2873,0.51,0
1890,2875,0.375,0
1891,2876,1.024,1
1892,2877,0.512,1
1893,2879,1.024,1
1894,2881,0.512,0
1895,2882,1.024,1
1896,2884,1.024,1
1897,2885,0.512,1
1898,2886,1.024,1
1899,2887,1.024,1
1900,2889,0.512,1
1901,2890,2.047,1
1902,2891,1.024,1
1903,2892,0.32,0
1904,2893,1.024,0
1905,2894,0.32,
1906,2895,0.224,1
1907,2897,1.024,1
1908,2898,1.024,1
1909,2899,0.512,0
1910,2900,1.016,1
1911,2901,0.511,1
1912,2902,0.512,0
1913,2903,1.024,1
1914,2904,0.512,0
1915,2908,1.024,1
1916,2909,0.512,1
1917,2910,0.512,1
1918,2911,0.512,1
1919,2912,0.248,0
1920,2914,0.768,1
1921,2916,1.024,1
1922,2917,0.256,1
1923,2918,0.512,1
1924,2919,1.024,1
1925,2920,0.512,1
1926,2921,1.024,1
1927,2923,1.024,1
1928,2924,2.048,1
1929,2925,1.024,1
1930,2927,1.024,1
1931,2928,0.376,1
1932,2930,1.008,1
1933,2931,0.495,1
1934,2934,1.024,1
1935,2936,1.024,1
1936,2937,1.536,1
1937,2938,0.319,0
1938,2940,0.319,0
1939,2941,0.512,1
1940,2942,0.512,1
1941,2943,0.447,1
1942,2944,0.48,1
1943,2947,1.024,1
1944,2949,1.024,1
1945,2951,1.024,1
1946,2952,0.511,1
1947,2953,0.255,0
1948,2955,0.512,1
1949,2956,1.024,1
1950,2959,1.024,1
1951,2963,1.024,1
1952,2964,1.024,1
1953,2967,0.512,1
1954,2968,0.512,1
1955,2970,0.184,0
1956,2972,0.247,1
1957,2973,0.512,1
1958,2974,1.024,1
1959,2975,0.447,1
1960,2976,1.024,1
1961,2977,1.023,1
1962,2978,0.511,1
1963,2979,0.512,1
1964,2980,1.023,1
1965,2981,0.896,0
1966,2983,1.023,1
1967,2984,1.024,1
1968,2985,1.023,1
1969,2986,1.024,1
1970,2987,0.48,1
1971,2989,0.367,0
1972,2990,0.512,1
1973,2991,0.767,
1974,2992,1.024,1
1975,2993,1.024,1
1976,2994,0.512,1
1977,2995,1.023,1
1978,2996,1.024,1
1979,2997,1.024,1
1980,2998,0.383,0
1981,3000,2.048,1
1982,3002,0.768,0
1983,3003,1.536,1
1984,3005,0.48,1
1985,3006,1.023,1
1986,3009,0.512,1
1987,3010,1.536,1
1988,3011,2.047,1
1989,3012,0.127,0
1990,3013,0.768,1
1991,3014,1.023,1
1992,3016,0.767,1
1993,3017,1.024,1
1994,3018,1.536,1
1995,3019,1.023,1
1996,3020,0.768,
1997,3021,1.023,1
1998,3022,0.224,0
1999,3023,0.512,
2000,3025,0.51,1
2001,3027,2.047,
2002,3028,1.536,1
2003,3029,0.254,1
2004,3030,0.512,1
2005,3031,2.047,
2006,3032,1.016,1
2007,3033,0.503,1
2008,3034,0.511,1
2009,3035,0.512,1
2010,3036,1.024,1
2011,3037,1.023,1
2012,3038,1.024,1
2013,3039,1.024,1
2014,3040,0.512,
2015,3041,0.48,1
2016,3042,0.254,0
2017,3044,2.048,1
2018,3045,0.512,
2019,3046,1.024,1
2020,3048,1.023,1
2021,3050,1.024,1
2022,3051,0.512,1
2023,3053,0.512,1
2024,3055,1.024,1
2025,3056,1.023,1
2026,3057,2.048,1
2027,3059,0.512,1
2028,3062,0.767,1
2029,3063,1.023,1
2030,3064,1.024,1
2031,3066,0.224,1
2032,3067,1.024,1
2033,3068,0.703,1
2034,3070,1.024,1
2035,3072,0.512,1
2036,3073,0.512,1
2037,3074,0.48,1
2038,3075,1.022,1
2039,3076,0.192,0
2040,3077,2.047,1
2041,3078,1.023,1
2042,3080,1.024,1
2043,3081,0.383,0
2044,3082,0.384,1
2045,3084,1.28,1
2046,3085,1.024,1
2047,3090,1.024,1
2048,3091,0.256,1
2049,3093,0.512,1
2050,3094,0.512,1
2051,3095,0.768,1
2052,3096,0.768,1
2053,3099,1.023,1
2054,3100,1.024,1
2055,3101,0.511,1
2056,3102,0.768,1
2057,3103,0.512,1
2058,3105,1.023,1
2059,3106,1.024,1
2060,3107,1.023,1
2061,3109,0.512,1
2062,3110,1.023,1
2063,3111,2.047,1
2064,3112,0.512,1
2065,3113,1.024,1
2066,3114,0.247,0
2067,3115,0.256,0
2068,3116,0.512,
2069,3117,0.224,1
2070,3118,0.512,0
2071,3121,0.512,0
2072,3122,0.256,1
2073,3123,0.48,1
2074,3124,1.024,1
2075,3126,1.024,1
2076,3128,0.102,
2077,3130,0.767,1
2078,3131,1.536,1
2079,3132,1.024,1
2080,3134,0.256,1
2081,3135,2.048,1
2082,3137,0.239,0
2083,3139,0.735,1
2084,3141,0.511,1
2085,3142,0.512,1
2086,3143,1.023,1
2087,3145,0.512,1
2088,3146,1.023,1
2089,3147,0.767,0
2090,3149,0.504,1
2091,3150,1.024,1
2092,3152,1.023,1
2093,3153,0.512,1
2094,3154,0.255,1
2095,3155,0.512,1
2096,3156,1.535,1
2097,3157,0.512,1
2098,3160,0.255,1
2099,3163,1.024,1
2100,3164,0.383,0
2101,3166,0.504,1
2102,3167,0.512,1
2103,3168,0.512,
2104,3169,0.512,1
2105,3170,0.512,1
2106,3172,0.512,1
2107,3173,1.024,1
2108,3174,0.255,1
2109,3176,1.024,1
2110,3177,0.512,1
2111,3178,2.048,1
2112,3179,1.024,1
2113,3181,1.024,1
2114,3182,1.024,1
2115,3183,0.512,1
2116,3184,0.375,1
2117,3185,0.512,1
2118,3187,2.048,1
2119,3188,1.024,1
2120,3189,1.023,1
2121,3192,1.023,1
2122,3193,0.512,1
2123,3194,0.512,1
2124,3195,0.767,0
2125,3196,0.512,1
2126,3197,1.023,1
2127,3198,0.256,0
2128,3199,1.023,1
2129,3200,1.023,1
2130,3201,1.024,1
2131,3202,0.512,
2132,3203,1.023,1
2133,3204,0.512,1
2134,3205,1.024,1
2135,3206,1.024,1
2136,3208,0.768,1
2137,3209,0.24,1
2138,3210,1.023,1
2139,3212,1.024,1
2140,3213,1.024,1
2141,3217,1.024,1
2142,3218,0.448,1
2143,3220,0.512,1
2144,3221,1.024,1
2145,3222,1.023,1
2146,3223,1.024,1
2147,3225,0.512,
2148,3227,2.048,1
2149,3228,0.512,1
2150,3229,0.256,0
2151,3230,1.024,
2152,3231,0.512,1
2153,3232,1.023,1
2154,3233,1.024,1
2155,3234,0.512,1
2156,3235,0.512,1
2157,3236,1.024,1
2158,3237,1.024,1
2159,3238,1.536,1
2160,3239,1.024,1
2161,3240,0.512,1
2162,3241,0.512,1
2163,3243,1.023,1
2164,3245,0.767,1
2165,3248,0.512,1
2166,3249,2.048,1
2167,3250,0.504,1
2168,3251,0.192,0
2169,3252,1.024,1
2170,3253,1.023,
2171,3254,0.128,0
2172,3255,1.024,1
2173,3257,0.127,
2174,3260,0.367,0
2175,3264,0.247,1
2176,3266,1.535,1
2177,3268,0.704,1
2178,3270,0.224,
2179,3271,0.768,1
2180,3272,0.256,1
2181,3273,1.024,1
2182,3274,0.504,1
2183,3275,0.512,1
2184,3276,0.384,0
2185,3277,1.023,1
2186,3278,0.384,
2187,3280,0.512,1
2188,3281,0.512,1
2189,3282,1.024,1
2190,3284,0.512,1
2191,3285,1.024,1
2192,3286,0.512,1
2193,3287,2.048,1
2194,3289,1.024,1
2195,3291,1.016,1
2196,3293,0.511,
2197,3294,0.512,1
2198,3295,0.384,
2199,3298,1.024,1
2200,3302,0.512,1
2201,3304,1.024,1
2202,3308,0.512,0
2203,3311,0.768,1
2204,3312,0.768,1
2205,3313,1.023,
2206,3315,1.024,1
2207,3316,0.448,
2208,3318,0.448,
2209,3320,1.024,1
2210,3321,0.448,
2211,3322,1.024,1
2212,3323,1.024,1
2213,3324,1.024,1
2214,3325,1.024,1
2215,3326,1.024,
2216,3330,0.256,1
2217,3331,0.256,1
2218,3332,0.512,
2219,3333,0.512,
2220,3335,0.503,1
2221,3336,1.023,1
2222,3337,1.024,1
2223,3338,1.024,1
2224,3341,0.376,0
2225,3342,0.512,1
2226,3343,1.023,4
2227,3345,0.512,0
2228,3347,0.064,
2229,3348,0.128,0
2230,3349,1.024,1
2231,3350,1.024,1
2232,3352,0.512,1
2233,3353,0.768,1
2234,3354,0.512,1
2235,3356,1.024,1
2236,3357,0.768,
2237,3358,1.024,1
2238,3359,0.512,1
2239,3360,0.512,0
2240,3361,1.023,1
2241,3362,0.512,1
2242,3363,1.024,1
2243,3364,0.512,1
2244,3365,0.512,1
2245,3366,0.512,1
2246,3367,0.512,1
2247,3368,1.024,
2248,3369,0.248,0
2249,3370,0.736,1
2250,3371,2.047,1
2251,3372,1.023,1
2252,3373,0.512,
2253,3376,0.224,1
2254,3377,2.047,
2255,3378,0.511,1
2256,3379,0.48,1
2257,3380,0.512,1
2258,3381,0.512,1
2259,3382,0.512,1
2260,3383,0.512,1
2261,3384,0.512,1
2262,3385,1.024,1
2263,3387,1.024,1
2264,3388,1.024,1
2265,3389,0.248,1
2266,3390,0.192,0
2267,3391,2.048,
2268,3392,0.511,1
2269,3395,0.512,0
2270,3396,1.023,1
2271,3398,0.232,1
2272,3399,0.247,1
2273,3401,1.023,1
2274,3402,1.279,1
2275,3403,0.255,1
2276,3404,1.023,1
2277,3405,0.768,1
2278,3406,0.247,1
2279,3407,1.024,1
2280,3409,0.512,1
2281,3411,0.512,1
2282,3412,0.512,1
2283,3413,0.304,0
2284,3414,0.512,1
2285,3415,0.496,
2286,3417,0.512,1
2287,3418,1.024,1
2288,3419,0.128,0
2289,3420,0.256,0
2290,3421,0.48,1
2291,3422,1.023,1
2292,3423,1.023,1
2293,3424,1.023,1
2294,3426,1.024,1
2295,3427,0.512,1
2296,3428,1.024,
2297,3429,0.512,1
2298,3430,1.023,1
2299,3431,1.024,
2300,3432,0.383,0
2301,3433,0.448,1
2302,3434,0.512,1
2303,3435,0.768,1
2304,3436,0.768,0
2305,3437,1.023,1
2306,3438,1.024,1
2307,3439,0.224,1
2308,3440,0.512,1
2309,3441,0.512,1
2310,3442,0.512,1
2311,3443,1.024,
2312,3444,1.023,1
2313,3445,0.632,0
2314,3446,1.023,1
2315,3447,0.256,1
2316,3448,1.023,1
2317,3451,0.48,
2318,3452,0.496,1
2319,3454,0.448,
2320,3455,1.023,1
2321,3457,2.048,1
2322,3461,0.191,0
2323,3462,0.48,1
2324,3464,1.024,1
2325,3465,1.023,1
2326,3466,0.512,1
2327,3468,0.48,0
2328,3469,0.512,1
2329,3470,0.512,1
2330,3471,0.512,1
2331,3472,0.384,1
2332,3473,0.512,1
2333,3474,0.751,1
2334,3475,0.248,1
2335,3476,1.024,1
2336,3477,0.751,1
2337,3478,1.024,1
2338,3479,1.024,1
2339,3480,2.047,1
2340,3483,0.767,0
2341,3484,0.512,1
2342,3486,1.024,1
2343,3488,1.024,
2344,3489,0.503,1
2345,3491,0.504,0
2346,3493,1.024,1
2347,3494,0.512,1
2348,3495,1.023,1
2349,3497,0.512,1
2350,3500,1.024,1
2351,3501,1.024,1
2352,3503,1.024,1
2353,3504,0.512,
2354,3506,0.128,
2355,3509,1.023,1
2356,3513,0.503,0
2357,3514,1.024,1
2358,3515,0.255,1
2359,3516,0.036,
2360,3517,0.512,1
2361,3518,1.024,1
2362,3519,2.047,1
2363,3520,1.024,1
2364,3523,0.191,0
2365,3525,1.024,1
2366,3526,2.048,1
2367,3527,0.512,0
2368,3531,1.024,1
2369,3532,0.256,1
2370,3533,0.224,1
2371,3534,0.512,1
2372,3539,0.512,1
2373,3540,1.022,1
2374,3541,1.023,1
2375,3544,0.767,0
2376,3546,0.512,1
2377,3549,1.024,1
2378,3551,1.023,1
2379,3554,0.446,0
2380,3555,1.536,1
2381,3557,0.512,1
2382,3559,1.536,1
2383,3560,1.023,1
2384,3561,0.512,1
2385,3563,0.511,1
2386,3564,0.512,1
2387,3565,0.512,1
2388,3566,0.768,1
2389,3567,0.512,
2390,3568,0.512,1
2391,3570,0.512,1
2392,3571,0.512,1
2393,3572,0.192,0
2394,3573,0.512,1
2395,3574,0.384,0
2396,3576,0.512,1
2397,3577,1.023,4
2398,3578,0.512,
2399,3579,0.384,
2400,3580,0.512,1
2401,3581,0.512,1
2402,3582,0.256,1
2403,3583,0.512,1
2404,3584,0.512,1
2405,3586,1.024,1
2406,3587,0.384,0
2407,3588,1.535,1
2408,3590,0.512,1
2409,3591,1.024,1
2410,3592,1.024,1
2411,3593,2.047,1
2412,3594,0.512,1
2413,3595,1.008,1
2414,3596,0.384,
2415,3597,0.512,1
2416,3598,1.024,1
2417,3602,0.511,1
2418,3603,1.024,0
2419,3605,0.256,0
2420,3606,0.512,1
2421,3607,1.024,1
2422,3608,0.127,0
2423,3610,0.511,1
2424,3612,0.512,1
2425,3613,0.256,1
2426,3614,0.512,1
2427,3618,0.256,1
2428,3619,0.248,1
2429,3620,1.024,1
2430,3621,0.48,1
2431,3622,0.512,1
2432,3623,1.024,1
2433,3624,0.503,0
2434,3626,1.024,
2435,3627,0.512,1
2436,3628,1.024,1
2437,3631,0.496,1
2438,3632,0.766,
2439,3634,0.256,1
2440,3635,0.512,1
2441,3636,0.256,
2442,3637,1.28,1
2443,3638,0.992,1
2444,3639,0.376,0
2445,3641,0.512,1
2446,3642,0.352,0
2447,3643,0.512,1
2448,3645,0.16,
2449,3646,0.512,1
2450,3647,0.512,1
2451,3648,1.024,1
2452,3649,1.024,1
2453,3650,0.256,1
2454,3651,1.023,1
2455,3652,1.024,1
2456,3655,1.024,1
2457,3656,0.768,1
2458,3657,0.512,1
2459,3658,2.048,1
2460,3659,0.512,1
2461,3660,0.255,1
2462,3661,1.024,1
2463,3663,0.512,1
2464,3665,1.008,1
2465,3667,0.512,1
2466,3669,1.023,1
2467,3672,0.512,1
2468,3673,0.512,0
2469,3674,1.536,1
2470,3676,1.024,1
2471,3677,0.512,1
2472,3678,2.047,1
2473,3679,1.023,1
2474,3680,1.024,1
2475,3681,2.047,1
