,0,name,url,capacity,read_speed,write_speed,std_size,interface,type,thikness,PRICE
153,175,トランセンド MTS420 TS120GMTS420S,https://kakaku.com/item/K0001018667/,120.0,560.0,500.0,M.2(Type2242),SerialATA6Gb/s,3DNANDTLC,3.58mm,2933
154,176,ESSENCORE KLEVV CRAS C700 RGB K240GM2SP0-C7R,https://kakaku.com/item/K0001185423/,240.0,1500.0,1000.0,M.2(Type2280),PCI-Express,3DNAND,22mm,5252
155,177,トランセンド TS256GMTS430S,https://kakaku.com/item/K0001133993/,256.0,560.0,500.0,M.2(Type2242),SerialATA6Gb/s,3DNAND,3.58mm,5780
156,178,HI-DISC HDSSD480GJP3,https://kakaku.com/item/K0001084352/,480.0,550.0,480.0,2.5インチ,SerialATA6Gb/s,0,7mm,6240
157,179,crucial BX500 CT480BX500SSD1JP,https://kakaku.com/item/K0001097407/,480.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,6980
158,180,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-512G+EXT,https://kakaku.com/item/K0001217641/,512.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,7800
159,181,キングストン UV500 SSD SUV500MS/480G,https://kakaku.com/item/K0001051561/,480.0,520.0,500.0,mSATA,SerialATA6Gb/s,3DTLC,4.85mm,9170
160,182,SANDISK エクストリーム プロ SDSSDXPM2-500G-J25,https://kakaku.com/item/K0001055416/,500.0,3400.0,2500.0,M.2(Type2280),PCI-Express,0,1.98mm,12480
161,184,インテル SSD 760p SSDPEKKW010T8X1,https://kakaku.com/item/K0001047445/,1024.0,3230.0,1625.0,M.2(Type2280),PCI-Express,3DTLCNAND,2.38mm,25279
162,185,IODATA SSPG-USC2NV,https://kakaku.com/item/K0001210685/,2000.0,530.0,460.0,0,USB,0,0,31755
163,186,CFD PG3VNF CSSD-M2B2TPG3VNF,https://kakaku.com/item/K0001169974/,2000.0,5000.0,4400.0,M.2(Type2280),PCI-Express,3DTLC(BiCS4Flash),0,59980
164,187,トランセンド SSD230 TS128GSSD230S,https://kakaku.com/item/K0000952364/,128.0,560.0,500.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,3170
165,188,旭東エレクトロニクス SUNEAST SE800-120GB,https://kakaku.com/item/K0001062589/,120.0,530.0,400.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,4280
166,189,キングストン KC600 SSD SKC600/256G,https://kakaku.com/item/K0001221976/,256.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,5029
167,190,トランセンド TS512GMTE220S,https://kakaku.com/item/K0001127531/,512.0,3500.0,2100.0,M.2(Type2280),PCI-Express,3DNAND,3.58mm,9480
168,191,ABONMAX AM-SSD-256GB,https://kakaku.com/item/K0001193805/,256.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,3790
169,192,トランセンド TS256GMSA230S,https://kakaku.com/item/K0001154910/,256.0,550.0,400.0,mSATA,SerialATA6Gb/s,3DNAND,4.85mm,5780
170,193,ESSENCORE KLEVV CRAS C700 RGB K480GM2SP0-C7R,https://kakaku.com/item/K0001185424/,480.0,1500.0,1300.0,M.2(Type2280),PCI-Express,3DNAND,22mm,7480
171,194,SEAGATE FireCuda 520 SSD ZP500GM3A002,https://kakaku.com/item/K0001225064/,500.0,5000.0,2500.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,14938
172,195,WESTERN DIGITAL WD Red SA500 NAS SATA WDS400T1R0A,https://kakaku.com/item/K0001215282/,4000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,70400
173,196,Colorful SL500 320G,https://kakaku.com/item/K0001016190/,320.0,530.0,450.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,3880
174,197,インテル SSD 545s SSDSC2KW128G8X1,https://kakaku.com/item/K0001029267/,128.0,550.0,440.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,4730
175,198,トランセンド SSD230 TS256GSSD230S,https://kakaku.com/item/K0000952365/,256.0,560.0,500.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,5280
176,199,ADATA XPG SX6000 Pro ASX6000PNP-256GT-C,https://kakaku.com/item/K0001098549/,256.0,2100.0,1200.0,M.2(Type2280),PCI-Express,3DNANDTLC,2.15mm,5580
177,200,ADATA Ultimate SU750 ASU750SS-512GT-C,https://kakaku.com/item/K0001143804/,512.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,7128
178,201,ロジテック 【直販モデル】 LMD-MP512,https://kakaku.com/item/K0001193137/,512.0,1730.0,1560.0,M.2(Type2280),PCI-Express,0,3mm,7920
179,203,サムスン 860 EVO mSATA MZ-M6E1T0B/IT,https://kakaku.com/item/K0001027992/,1000.0,550.0,520.0,mSATA,SerialATA6Gb/s,V-NAND3bitMLC,3.85mm,21186
180,205,WESTERN DIGITAL WD Black SN750 NVMe WDS200T3XHC,https://kakaku.com/item/K0001122656/,2000.0,3400.0,2900.0,M.2(Type2280),PCI-Express,3DNAND,8.1mm,50400
181,207,エレコム ESD-EC0120GBK [ブラック],https://kakaku.com/item/K0001038557/,120.0,410.0,400.0,0,USB,TLC,0,4260
182,208,AGI AGI256G16AI198,https://kakaku.com/item/K0001113947/,256.0,1627.0,1262.0,M.2(Type2280),PCI-Express,0,3.5mm,5005
183,209,ADATA SC660H ASC660H-480GU31-CTI [チタン],https://kakaku.com/item/K0001180658/,480.0,440.0,430.0,0,USB,3DNAND,0,6512
184,211,addlink S70 ad512GBS70M2P,https://kakaku.com/item/K0001217883/,512.0,3400.0,2000.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,8980
185,212,PLEXTOR M9Pe(G) PX-512M9PeG,https://kakaku.com/item/K0001024377/,512.0,3200.0,2000.0,M.2(Type2280),PCI-Express,BiCS33DTLC,4.7mm,9878
186,213,トランセンド SSD230 TS1TSSD230S,https://kakaku.com/item/K0001021060/,1000.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,14980
187,214,サムスン T5 MU-PA1T0B/IT [ディープブラック],https://kakaku.com/item/K0000990359/,1000.0,540.0,540.0,0,USB,V-NAND,0,23115
188,215,WESTERN DIGITAL WD Red SA500 NAS SATA WDS200T1R0A,https://kakaku.com/item/K0001215281/,2000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,37180
189,216,ABONMAX AB-SSD-120GB,https://kakaku.com/item/K0001193808/,120.0,560.0,480.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,2190
190,217,キングストン UV500 SSD SUV500MS/120G,https://kakaku.com/item/K0001051559/,120.0,520.0,320.0,mSATA,SerialATA6Gb/s,3DTLC,4.85mm,3646
191,219,グリーンハウス GH-SSDR2SA240,https://kakaku.com/item/K0001083590/,240.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,3980
192,220,IODATA SSPH-UT240K [スモーキーブラック],https://kakaku.com/item/K0001148057/,240.0,340.0,320.0,0,USB,0,0,4205
193,221,トランセンド 110S TS256GMTE110S,https://kakaku.com/item/K0001060796/,256.0,1700.0,1500.0,M.2(Type2280),PCI-Express,3DNAND,3.58mm,5480
194,222,エレコム ESD-GMIA0256G,https://kakaku.com/item/K0001162853/,256.0,3400.0,1100.0,M.2(Type2280),PCI-Express,TLC,3mm,7040
195,223,インテル Optane SSD 905P SSDPED1D960GAX1,https://kakaku.com/item/K0001062296/,960.0,2600.0,2200.0,0,PCI-Express,3DXpoint,0,157599
196,224,キングストン A400 SSD SA400S37/120G,https://kakaku.com/item/K0000956839/,120.0,500.0,320.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,2821
197,225,SEAGATE BarraCuda SSD ZA250CM1A002,https://kakaku.com/item/K0001224786/,250.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,4968
198,226,crucial MX500 CT250MX500SSD1,https://kakaku.com/item/K0001024634/,250.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,5280
199,227,PLEXTOR M8VG PX-256M8VG,https://kakaku.com/item/K0001169973/,256.0,560.0,510.0,M.2(Type2280),SerialATA6Gb/s,BiCS33DTLC,2.3mm,5323
200,228,サムスン 860 EVO MZ-76E250B/IT,https://kakaku.com/item/K0001027991/,250.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,V-NAND3bitMLC,6.8mm,6490
201,229,トランセンド SSD220 TS480GSSD220S,https://kakaku.com/item/K0000871392/,480.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,7480
202,230,キングストン KC600 SSD SKC600/512G,https://kakaku.com/item/K0001221977/,512.0,550.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,8140
203,231,バッファロー SSD-PM120U3A-B [ブラック],https://kakaku.com/item/K0000959497/,120.0,421.6,370.0,0,USB,0,0,2979
204,233,SANDISK X600 SD9SN8W-128G-1122,https://kakaku.com/item/K0001028342/,128.0,530.0,490.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),2.23mm,3535
205,234,ADATA Ultimate SU750 ASU750SS-256GT-C,https://kakaku.com/item/K0001143805/,256.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,4708
206,235,トランセンド MTS420 TS240GMTS420S,https://kakaku.com/item/K0001018668/,240.0,560.0,500.0,M.2(Type2242),SerialATA6Gb/s,3DNANDTLC,3.58mm,4780
207,236,ESSENCORE KLEVV NEO N510+ K240GSSDS3-N51,https://kakaku.com/item/K0001185420/,240.0,520.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,4971
208,237,インテル SSD 545s SSDSCKKW256G8X1,https://kakaku.com/item/K0001106125/,256.0,550.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DTLC,0,5480
209,238,エレコム ESD-ED0480GBK [ブラック],https://kakaku.com/item/K0001078817/,480.0,300.0,200.0,0,USB,TLC,0,7663
210,239,CFD CSSD-M2B05GPG2VN,https://kakaku.com/item/K0001122313/,512.0,3400.0,2000.0,M.2(Type2280),PCI-Express,3DTLC,0,9328
211,241,SEAGATE FireCuda 520 SSD ZP1000GM3A002,https://kakaku.com/item/K0001225065/,1000.0,5000.0,4400.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,29678
212,242,エレコム ESD-ED0120GWH [ホワイト],https://kakaku.com/item/K0001078813/,120.0,300.0,50.0,0,USB,TLC,0,2718
213,243,トランセンド SSD220 TS120GSSD220S,https://kakaku.com/item/K0000883279/,120.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,6.8mm,2980
214,246,ADATA XPG SPECTRIX S40G AS40G-256GT-C,https://kakaku.com/item/K0001177554/,256.0,3500.0,1200.0,M.2(Type2280),PCI-Express,3DTLCNAND,8mm,6480
215,247,キングストン A400 SSD SA400S37/480G,https://kakaku.com/item/K0000956841/,480.0,500.0,450.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,6969
216,249,ADATA XPG SPECTRIX S40G AS40G-512GT-C,https://kakaku.com/item/K0001177555/,512.0,3500.0,2400.0,M.2(Type2280),PCI-Express,3DTLCNAND,8mm,9980
217,250,ABONMAX AB-SSD-960GB,https://kakaku.com/item/K0001193811/,960.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,9990
218,252,WESTERN DIGITAL WD Red SA500 NAS SATA WDS100T1R0B,https://kakaku.com/item/K0001215284/,1000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,2.38mm,17818
219,253,addlink S70 ad1TBS70M2P,https://kakaku.com/item/K0001217884/,1000.0,3400.0,3000.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,17980
220,254,SEAGATE BarraCuda 120 SSD ZA2000CM1A003,https://kakaku.com/item/K0001220991/,2000.0,560.0,540.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,26980
221,255,Corsair Force Series MP500 CSSD-F480GBMP500,https://kakaku.com/item/K0000957036/,480.0,3000.0,2400.0,M.2(Type2280),PCI-Express,MLC,0,32030
222,256,SEAGATE FireCuda 520 SSD ZP2000GM3A002,https://kakaku.com/item/K0001225066/,2000.0,5000.0,4400.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,58566
223,257,トランセンド SSD360S TS32GSSD360S,https://kakaku.com/item/K0001104683/,32.0,220.0,40.0,2.5インチ,SerialATA6Gb/s,MLCNAND,6.8mm,2480
224,258,LITEON MU 3 PH6-CE120,https://kakaku.com/item/K0001035790/,120.0,560.0,460.0,2.5インチ,SerialATA6Gb/s,3DMLCNAND,7mm,2750
225,259,Silicon Power M.2 2280 M55 SP120GBSS3M55M28,https://kakaku.com/item/K0001042816/,120.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,0,3.5mm,3096
226,261,SANDISK X600 SD9SB8W-128G-1122,https://kakaku.com/item/K0001028337/,128.0,530.0,490.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,3607
227,262,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-256G+EXT,https://kakaku.com/item/K0001217640/,256.0,550.0,525.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,4990
228,263,旭東エレクトロニクス SUNEAST SE800-m512GB,https://kakaku.com/item/K0001071612/,512.0,530.0,500.0,mSATA,SerialATA6Gb/s,3DTLCNAND,4mm,9350
229,264,IODATA SSPH-UT960R [ワインレッド],https://kakaku.com/item/K0001148062/,960.0,340.0,300.0,0,USB,0,0,12350
230,265,GIGABYTE AORUS GP-ASM2NE2512GTTDR,https://kakaku.com/item/K0001152201/,512.0,3480.0,2000.0,M.2(Type2280),PCI-Express,3DTLC,8.1mm,14237
231,266,SANDISK X600 SD9SN8W-1T00-1122,https://kakaku.com/item/K0001028345/,1000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),2.23mm,15377
232,267,サムスン 860 PRO MZ-76P512B/IT,https://kakaku.com/item/K0001027985/,512.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,V-NAND2bitMLC,6.8mm,18313
233,269,WESTERN DIGITAL WD Blue 3D NAND SATA WDS200T2B0A+EXT,https://kakaku.com/item/K0001217638/,2000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,27800
234,270,SANDISK X600 SD9SN8W-2T00-1122,https://kakaku.com/item/K0001028346/,2000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),2.38mm,29466
235,271,ADATA Ultimate SU800 ASU800SS-2TT-C,https://kakaku.com/item/K0001078533/,2000.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,31642
236,273,WESTERN DIGITAL WD Red SA500 NAS SATA WDS200T1R0B,https://kakaku.com/item/K0001215285/,2000.0,560.0,530.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,2.38mm,36025
237,274,サムスン T5 MU-PA2T0B/IT [ディープブラック],https://kakaku.com/item/K0000990358/,2000.0,540.0,540.0,0,USB,V-NAND,0,49800
238,275,エレコム ESD-IB0240G,https://kakaku.com/item/K0001121678/,240.0,500.0,430.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,8615
239,277,バッファロー SSD-PH500U3-BA [ブラック],https://kakaku.com/item/K0001147809/,500.0,1000.0,900.0,0,USB,0,0,14287
240,278,トランセンド MTS820 TS120GMTS820S,https://kakaku.com/item/K0001018664/,120.0,550.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DNANDTLC,3.58mm,2780
241,279,バッファロー SSD-PM240U3A-B [ブラック],https://kakaku.com/item/K0000959496/,240.0,421.6,370.0,0,USB,0,0,4180
242,280,SEAGATE BarraCuda 120 SSD ZA250CM1A003,https://kakaku.com/item/K0001220988/,250.0,560.0,540.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,4823
243,281,SANDISK X600 SD9SB8W-256G-1122,https://kakaku.com/item/K0001028338/,256.0,550.0,525.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND(nCache2.0：SLC/TLC),7mm,5149
244,282,addlink S70 ad256GBS70M2P,https://kakaku.com/item/K0001217882/,256.0,3000.0,1000.0,M.2(Type2280),PCI-Express,3DTLCNAND,3.58mm,5480
245,283,エレコム ESD-EC0240GBK [ブラック],https://kakaku.com/item/K0001038558/,240.0,410.0,400.0,0,USB,TLC,0,5860
246,284,BIOSTAR M700 M700-512GB,https://kakaku.com/item/K0001222587/,512.0,1700.0,1450.0,M.2(Type2280),PCI-Express,TLCNAND,3.5mm,7568
247,285,ロジテック 【直販モデル】 LMD-SA480,https://kakaku.com/item/K0001193142/,480.0,550.0,490.0,2.5インチ,SerialATA6Gb/s,0,7mm,7700
248,287,ADATA Ultimate SU900 ASU900SS-256GM-C,https://kakaku.com/item/K0000930689/,256.0,560.0,520.0,2.5インチ,SerialATA6Gb/s,3DMLC,7mm,8917
249,288,旭東エレクトロニクス SUNEAST SE800-960GB,https://kakaku.com/item/K0001062593/,960.0,530.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,12980
250,290,SEAGATE BarraCuda SSD ZA1000CM1A002,https://kakaku.com/item/K0001224788/,1000.0,560.0,540.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,14236
251,291,インテル D3-S4510 SSDSC2KB480G801,https://kakaku.com/item/K0001083156/,480.0,560.0,490.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,17819
252,292,レキサーメディア Professional SL100 Pro LSL100P-1TRBJP [ブラック],https://kakaku.com/item/K0001211860/,1000.0,950.0,900.0,0,USB,0,0,19580
253,294,SANDISK エクストリーム プロ SDSSDXPM2-1T00-J25,https://kakaku.com/item/K0001055415/,1000.0,3400.0,2800.0,M.2(Type2280),PCI-Express,0,1.98mm,24275
254,295,サムスン 860 QVO MZ-76Q2T0B/IT,https://kakaku.com/item/K0001122057/,2000.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,V-NAND4bitMLC,6.8mm,30534
255,296,サムスン 860 PRO MZ-76P1T0B/IT,https://kakaku.com/item/K0001027984/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,V-NAND2bitMLC,6.8mm,36646
256,297,インテル SSD 760p SSDPEKKW020T8X1,https://kakaku.com/item/K0001083157/,2048.0,3230.0,1625.0,M.2(Type2280),PCI-Express,3DTLCNAND,2.38mm,50034
257,299,WESTERN DIGITAL WD Blue 3D NAND SATA WDS400T2B0A+EXT,https://kakaku.com/item/K0001217639/,4000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,59980
258,300,サムスン 970 EVO Plus MZ-V7S2T0B/IT,https://kakaku.com/item/K0001158044/,2000.0,3500.0,3300.0,M.2(Type2280),PCI-Express,V-NAND3bitMLC,2.38mm,60906
259,301,インテル Optane SSD 905P SSDPE21D480GAX1,https://kakaku.com/item/K0001062298/,480.0,2600.0,2200.0,2.5インチ,PCI-Express,3DXpoint,15mm,75328
260,302,IBM 46M0877,https://kakaku.com/item/K0000353601/,160.0,754.0,635.0,0,PCI-Express,SLC,0,1078000
261,303,トランセンド SSD420 TS16GSSD420K,https://kakaku.com/item/K0001056417/,16.0,570.0,470.0,2.5インチ,SerialATA6Gb/s,MLCNAND,6.8mm,3088
262,304,ADATA Ultimate SU630 ASU630SS-480GQ-T NTT-X Store限定モデル,https://kakaku.com/item/K0001198802/,480.0,520.0,450.0,2.5インチ,SerialATA6Gb/s,3DQLC,7mm,6358
263,305,バッファロー SSD-PM480U3A-S [シルバー],https://kakaku.com/item/K0000975638/,480.0,421.6,370.0,0,USB,0,0,10624
264,306,サムスン 860 PRO MZ-76P256B/IT,https://kakaku.com/item/K0001027986/,256.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,V-NAND2bitMLC,6.8mm,11183
265,307,PLEXTOR S3C PX-128S3C,https://kakaku.com/item/K0000972287/,128.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,TLC,6.8mm,2948
266,308,バッファロー SSD-PM240U3A-S [シルバー],https://kakaku.com/item/K0000959498/,240.0,421.6,370.0,0,USB,0,0,4275
267,309,ロジテック 【直販モデル】 LMD-SA240,https://kakaku.com/item/K0001193141/,240.0,550.0,490.0,2.5インチ,SerialATA6Gb/s,0,7mm,4510
268,310,バッファロー SSD-PM240U3A-R [レッド],https://kakaku.com/item/K0001208867/,240.0,421.6,370.0,0,USB,0,0,4562
269,311,トランセンド TS256GMTS830S,https://kakaku.com/item/K0001133996/,256.0,560.0,520.0,M.2(Type2280),SerialATA6Gb/s,3DNAND,3.58mm,4980
270,313,トランセンド SSD360 TS128GSSD360S,https://kakaku.com/item/K0000883277/,128.0,560.0,480.0,2.5インチ,SerialATA6Gb/s,MLCNAND,6.8mm,5780
271,315,IODATA SSPH-UA480NV/E,https://kakaku.com/item/K0001181808/,480.0,440.0,430.0,0,USB,0,0,7480
272,317,トランセンド MTS820 TS480GMTS820S,https://kakaku.com/item/K0001018666/,480.0,550.0,500.0,M.2(Type2280),SerialATA6Gb/s,3DNANDTLC,3.58mm,7720
273,318,Colorful SL500 720G,https://kakaku.com/item/K0001108743/,720.0,530.0,450.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,9210
274,319,ADATA XPG SX6000 Lite ASX6000LNP-512GT-C,https://kakaku.com/item/K0001127377/,512.0,1800.0,1200.0,M.2(Type2280),PCI-Express,3DNAND,2.15mm,10122
275,320,トランセンド SSD370 TS256GSSD370S,https://kakaku.com/item/K0000773286/,256.0,560.0,320.0,2.5インチ,SerialATA6Gb/s,MLC,6.8mm,12800
276,321,トランセンド JetDrive 500 TS240GJDM500,https://kakaku.com/item/K0000680349/,240.0,570.0,460.0,0,SerialATA6Gb/s,MLC,0,13856
277,322,crucial MX500 CT1000MX500SSD1,https://kakaku.com/item/K0001024636/,1000.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,14300
278,323,エレコム ESD-EC0960GRD [レッド],https://kakaku.com/item/K0001152656/,960.0,410.0,400.0,0,USB,TLC,0,15849
279,324,トランセンド JetDrive 420 TS480GJDM420,https://kakaku.com/item/K0000690811/,480.0,570.0,470.0,0,SerialATA6Gb/s,同期型MLC,0,15980
280,325,サムスン 860 EVO M.2 MZ-N6E1T0B/IT,https://kakaku.com/item/K0001027996/,1000.0,550.0,520.0,M.2(Type2280),SerialATA6Gb/s,V-NAND3bitMLC,2.38mm,19479
281,326,サムスン T5 MU-PA1T0R/WW [red],https://kakaku.com/item/K0001162557/,1000.0,540.0,540.0,0,USB,V-NAND,0,19800
282,327,トランセンド SSD370 TS512GSSD370S,https://kakaku.com/item/K0000773287/,512.0,560.0,460.0,2.5インチ,SerialATA6Gb/s,MLC,6.8mm,20980
283,328,トランセンド TS960GESD350C [ネイビーブルー],https://kakaku.com/item/K0001162153/,960.0,1050.0,950.0,0,USB,3DNAND,0,20980
284,329,インテル Optane SSD 800P SSDPEK1W120GA01,https://kakaku.com/item/K0001048948/,118.0,1450.0,640.0,M.2(Type2280),PCI-Express,3DXpoint,0,25410
285,330,トランセンド JetDrive 850 TS960GJDM850,https://kakaku.com/item/K0001104678/,960.0,1600.0,1400.0,0,PCI-Express,3DNAND,0.8mm,29520
286,331,Corsair Force Series MP510 CSSD-F1920GBMP510,https://kakaku.com/item/K0001114876/,1920.0,3480.0,2700.0,M.2(Type2280),PCI-Express,3DTLCNAND,3mm,35980
287,332,サムスン 860 QVO MZ-76Q4T0B/IT,https://kakaku.com/item/K0001122058/,4000.0,550.0,520.0,2.5インチ,SerialATA6Gb/s,V-NAND4bitMLC,6.8mm,66183
288,333,ABONMAX AM-SSD-128GB,https://kakaku.com/item/K0001193804/,128.0,560.0,510.0,2.5インチ,SerialATA6Gb/s,3DTLC,7mm,2390
289,334,crucial BX500 CT120BX500SSD1,https://kakaku.com/item/K0001086727/,120.0,540.0,500.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,2880
290,335,エレコム ESD-ED0240GBK [ブラック],https://kakaku.com/item/K0001078814/,240.0,300.0,200.0,0,USB,TLC,0,4380
291,336,HI-DISC HDSSD240GJP3,https://kakaku.com/item/K0001031707/,240.0,550.0,480.0,2.5インチ,SerialATA6Gb/s,0,7mm,4380
292,337,旭東エレクトロニクス SUNEAST SE800-n256GB,https://kakaku.com/item/K0001065140/,256.0,530.0,450.0,M.2(Type2280),SerialATA6Gb/s,3DTLCNAND,3.5mm,4780
293,338,インテル SSD 760p SSDPEKKW128G8XT,https://kakaku.com/item/K0001028197/,128.0,1640.0,650.0,M.2(Type2280),PCI-Express,3DTLCNAND,2.38mm,5472
294,339,Corsair Force Series MP510 CSSD-F240GBMP510,https://kakaku.com/item/K0001098772/,240.0,3100.0,1050.0,M.2(Type2280),PCI-Express,3DTLCNAND,3mm,6490
295,340,旭東エレクトロニクス SUNEAST SE800-m256GB,https://kakaku.com/item/K0001071611/,256.0,530.0,450.0,mSATA,SerialATA6Gb/s,3DTLCNAND,4mm,6600
296,342,IODATA SSPH-UT480R [ワインレッド],https://kakaku.com/item/K0001148061/,480.0,350.0,300.0,0,USB,0,0,6817
297,343,addlink S20 ad512GBS20S3S,https://kakaku.com/item/K0001217880/,512.0,550.0,500.0,2.5インチ,SerialATA6Gb/s,3DTLCNAND,7mm,7280
298,344,IODATA SSPH-UA480NV,https://kakaku.com/item/K0001175385/,480.0,440.0,430.0,0,USB,0,0,7997
299,345,IODATA SSPG-USC500NV,https://kakaku.com/item/K0001210683/,500.0,530.0,490.0,0,USB,0,0,9857
300,346,ロジテック 【直販モデル】 LMD-MPD512,https://kakaku.com/item/K0001193139/,512.0,3420.0,2015.0,M.2(Type2280),PCI-Express,0,3mm,10010
301,347,IODATA SSPH-UA960NV/E,https://kakaku.com/item/K0001181809/,960.0,440.0,430.0,0,USB,0,0,12480
302,348,インテル D3-S4510 SSDSC2KB240G801,https://kakaku.com/item/K0001083155/,240.0,560.0,280.0,2.5インチ,SerialATA6Gb/s,3DNANDTLC,7mm,12539
303,349,ロジテック 【直販モデル】 LMD-SM512UC,https://kakaku.com/item/K0001220797/,512.0,3420.0,2015.0,0,PCI-Express,0,0,13750
304,350,WESTERN DIGITAL PC SA530 3D NAND SATA SDASB8Y-1T00+EXT,https://kakaku.com/item/K0001217642/,1000.0,560.0,530.0,2.5インチ,SerialATA6Gb/s,3DNAND,7mm,14800
305,354,サムスン 970 EVO MZ-V7E500B/IT,https://kakaku.com/item/K0001049809/,500.0,3400.0,2300.0,M.2(Type2280),PCI-Express,V-NAND3bitMLC,2.38mm,17028
306,355,サムスン T5 MU-PA1T0B/WW [BLACK],https://kakaku.com/item/K0001167453/,1000.0,540.0,540.0,0,USB,V-NAND,0,19800
307,356,サムスン T5 MU-PA1T0G/WW [GOLD],https://kakaku.com/item/K0001174042/,1000.0,540.0,540.0,0,USB,V-NAND,0,19800
308,357,エレコム ESD-IB0960G,https://kakaku.com/item/K0001121680/,960.0,500.0,430.0,2.5インチ,SerialATA6Gb/s,TLC,7mm,23008
